Date,Brand,Title,price_full,price_soft,priceoff,Rating,Review Count
17/08/2024,Super Poderes,Henna Creme para Sobrancelha Castanho Escuro CRCESP02,"23,99","11,69",51,"0,00",0
17/08/2024,Cetaphil,Kit Corpo e Face (2 Produtos),"116,90","94,90",19,"0,00",0
17/08/2024,Creamy,Kit Vitamina C 30g + Peptide Cream 30g+ Gel de Limpeza 180ml,"609,90","379,90",38,"0,00",0
17/08/2024,Creamy,Kit Vitamina C Tranexâmico Calming (3 Produtos),"419,90","244,90",42,"0,00",0
17/08/2024,Creamy,Kit Vitamina C + Calming + Mandélico (3 Produtos),"419,90","239,90",43,"0,00",0
17/08/2024,Cicatricure,Kit Antissinais Gold Lift Noturno (2 Produtos),"229,90","154,90",33,"0,00",0
17/08/2024,Creamy,Kit Vitamina C + Watery Lotion FPS 60 (2 Produtos),"319,90","174,90",45,"0,00",0
17/08/2024,Creamy,Kit Vitamina C 30g + Calming 40g,"229,90","164,90",28,"0,00",0
17/08/2024,"Quem Disse, Berenice?","Kit Quem Disse, Berenice? Pincéis Básicos (2 Produtos)","128,80","115,90",10,"0,00",0
17/08/2024,Creamy,Kit Vitamina C + Intensive Repair (2 Produtos),"369,90","212,99",42,"0,00",0
17/08/2024,Cicatricure,Kit Tratamento Completo (4 produtos),"499,90","294,90",41,"0,00",0
17/08/2024,Cicatricure,Kit Gold Lift Noite (2 Produtos),"319,90","218,90",32,"0,00",0
17/08/2024,Creamy,Kit Vitamina C Repair Mandélico FPS 60 (4 Produtos),"619,90","352,90",43,"0,00",0
17/08/2024,Cicatricure,Kit Antiestrias Água Micelar Gold Lift Diurno e Anti  Idade (4 produtos),"499,90","294,90",41,"0,00",0
17/08/2024,Creamy,Kit Vitamina C Calming Anti-Aging B Complex Glicólico Solar (7 produtos),"869,90","519,90",40,"0,00",0
17/08/2024,Creamy,Kit Vitamina C Repair Tranexâmico FPS 60 (4 Produtos),"619,90","359,90",42,"0,00",0
17/08/2024,Creamy,Kit Vitamina C + Intensive Repair + Mandélico (3 Produtos),"509,90","294,90",42,"0,00",0
17/08/2024,Creamy,Kit Vitamina C Glicólico Calming FPS 60 (4 Produtos),"529,90","295,90",44,"0,00",0
17/08/2024,Cicatricure,Kit Antissinais Power Trio (3 Produtos),"299,90","189,90",37,"0,00",0
17/08/2024,Creamy,Kit Vitamina C + Intensive Repair + Tranexâmico (3 Produtos),"509,90","295,99",42,"0,00",0
17/08/2024,Creamy,Kit Emulsão + Tranexâmico Duo (2 Produtos),"249,90","145,90",42,"0,00",0
17/08/2024,Creamy,Kit Limpeza e Reparação (Emulsão de Limpeza 180ml + Intensive Repair 40g),"299,90","199,90",33,"0,00",0
17/08/2024,Cicatricure,Kit Gold Lift Duo (2 Produtos),"309,90","219,00",29,"0,00",0
17/08/2024,TB Make,"Kit TB Care Joyous Face, Mão e Pés (3 Produtos)","118,70","77,16",35,"0,00",0
17/08/2024,Cicatricure,Kit Gold Lift Duplo Cuidado (2 Produtos),"309,90","218,90",29,"0,00",0
17/08/2024,Creamy,Kit Vitamina C + Protetor FPS 60 + Peptide + Gel de Limpeza,"649,90","549,90",15,"0,00",0
17/08/2024,Creamy,Kit Antirugas - Dupla Vitamina C 30g + Retinol 30g,"449,90","334,90",26,"0,00",0
17/08/2024,Creamy,Kit Calming Retinol B Complex (3 produtos),"409,90","254,90",38,"0,00",0
17/08/2024,Creamy,Kit Vitamina C Glicólico Repair FPS 60 (4 Produtos),"619,90","349,90",44,"0,00",0
17/08/2024,Cicatricure,Kit Gold Lift Noche (2 Produtos),"399,90","218,90",45,"0,00",0
17/08/2024,ISDIN,Kit ISDN Flavo-C K-Ox Eyes (2 Produtos),"545,90","534,90",2,"0,00",0
17/08/2024,Creamy,Kit Antirugas - Vitamina C 30g (2un) + Retinol 30g (1un),"449,90","332,90",26,"0,00",0
17/08/2024,Bel Col,Kit Aminoderme Day Cream Diurno e Night Cream Noturno Bel Col,"352,80","299,88",15,"0,00",0
17/08/2024,Cicatricure,Kit Antissinais Power Duo (2 Produtos),"169,90","114,90",32,"0,00",0
17/08/2024,WNF,Salvia Sclarea - Óleo Essencial 5ml,"89,90","79,90",11,"0,00",0
17/08/2024,Elseve,Kit Hidra Hialurônico Revitalift,"69,53","44,53",36,"0,00",0
17/08/2024,B.list Brasil,Kit Barra de Limpeza Glow Bar Esfoliante  Blist 3x70g,"121,20","101,74",16,"0,00",0
17/08/2024,B.list Brasil,Kit Barra de Limpeza Omega Bar Nutrição Blist 3x70g,"121,20","101,74",16,"0,00",0
17/08/2024,Creamy,Kit Calming Cream Protetor Solar e Gel de Limpeza (3 produtos),"319,90","184,90",42,"0,00",0
17/08/2024,Bioage,Kit Hidratação Completo Skin Care,"304,90","294,90",3,"0,00",0
17/08/2024,Creamy,Kit Vitamina C Protetor Solar e Gel de Limpeza (3 produtos),"379,90","239,90",37,"0,00",0
17/08/2024,Mantecorp,Kit Ivy C Pele Renovada (3 Produtos),"574,90","541,90",6,"0,00",0
17/08/2024,Creamy,Kit Vitamina C + FPS 60 Duo (2 Produtos),"299,90","179,90",40,"0,00",0
17/08/2024,Mantecorp,Kit Ivy C Pele Renovada (4 Produtos),"804,90","768,90",4,"0,00",0
17/08/2024,Creamy,Kit Vitamina C Glicólico Calming (3 Produtos),"419,90","239,90",43,"0,00",0
17/08/2024,Mantecorp,Kit Ivy C Rosto e Olhos (3 Produtos),"610,90","562,90",8,"0,00",0
17/08/2024,Creamy,Kit Emulsão + Retinol Duo (2 Produtos),"299,90","165,99",45,"0,00",0
17/08/2024,Cicatricure,Kit Antissinais Gold Lift Diurno (2 Produtos),"229,90","154,90",33,"0,00",0
17/08/2024,Creamy,Kit Skincare Ácidos (5 produtos),"689,90","409,90",41,"0,00",0
17/08/2024,Creamy,Kit Salicílico + Vitamina C + Intensive Repair (3 Produtos),"529,90","295,99",44,"0,00",0
17/08/2024,Creamy,Kit Intensive Repair + FPS 60 Duo (2 Produtos),"299,90","179,90",40,"0,00",0
17/08/2024,Cicatricure,Kit Antissinais Gold Lift Trio (3 Produtos),"299,90","189,90",37,"0,00",0
17/08/2024,Creamy,Kit Tranexâmico + FPS 60 Duo (2 Produtos),"259,90","154,90",40,"0,00",0
17/08/2024,Cicatricure,Kit Eye Cream For Face Gold Lift Diurno Contorno do Olhos (3 produtos),"349,90","219,90",37,"0,00",0
17/08/2024,Creamy,Kit Vitamina C Salicílico Calming (3 Produtos),"419,90","244,90",42,"0,00",0
17/08/2024,Creamy,Kit Skincare Total (12 produtos),"1599,90","944,90",41,"0,00",0
17/08/2024,Creamy,Kit Skin Care Vitamina C Ácidos (6 produtos),"899,90","499,90",44,"0,00",0
17/08/2024,Creamy,Kit Antirugas Peel (Vitamina C + Retinol + Glicointense),"399,90","326,90",18,"0,00",0
17/08/2024,Kalya,Serum Hidratante Parte Íntima Corpo E Rosto Fórmula Exclusiva,"79,99","72,99",9,"0,00",0
17/08/2024,L'Occitane en Provence,Immortelle Divine - Loção Tonificante 200ml,"299,90","247,90",17,"0,00",0
17/08/2024,Ao Pharmacêutico,Revita Nanoskin Clareador AOPH 30g,"110,00","100,00",9,"0,00",0
17/08/2024,Bio Soft,Kit Lisa Uniformizador (2 Produtos),"93,50","83,00",11,"0,00",0
17/08/2024,Esthederm,Kit Osmoclean Pele Radiante (2 Produtos),"629,90","533,90",15,"0,00",0
17/08/2024,CARE Natural Beauty,Care Natural Beauty Light Cream Niacinamida e Super Cleansing Foam (3 produtos),"959,90","579,90",40,"0,00",0
17/08/2024,CARE Natural Beauty,Care Natural Beauty Beauty Rich Cream Beauty Night Oil e Eye Lift (3 produtos),"1119,90","769,90",31,"0,00",0
17/08/2024,CARE Natural Beauty,Care Natural Beauty Light Cream e Vitamina C (2 produtos),"809,90","499,90",38,"0,00",0
17/08/2024,CARE Natural Beauty,Care Natural Beauty Beauty Rich Cream Beauty Night Oil e Cleansing Foam (3 produtos),"999,90","619,90",38,"0,00",0
17/08/2024,Creamy,Kit Calming Cream + Ácido Glicólico 10%,"150,00","125,90",16,"0,00",0
17/08/2024,CARE Natural Beauty,Care Natural Beauty Light Cream Vitamina C e Super Cleansing Foam (3 produtos),"999,90","604,90",40,"0,00",0
17/08/2024,CARE Natural Beauty,Care Natural Beauty Beauty Rich Cream e Beauty Night Oil (2 produtos),"859,90","514,90",40,"0,00",0
17/08/2024,CARE Natural Beauty,Care Natural Beauty Skindrops Filler Eye Lift e Beauty Rich Cream (3 produtos),"1389,90","874,90",37,"0,00",0
17/08/2024,CARE Natural Beauty,Care Natural Beauty Light Cream Niacinamida e Eye Sérum (3 produtos),"999,90","649,90",35,"0,00",0
17/08/2024,Creamy,Trio best seller Acido Mandélico + Glicólico + Calming Cream,"359,99","269,99",25,"0,00",0
17/08/2024,CARE Natural Beauty,Care Natural Beauty Light Cream e Niacinamida (2 produtos),"759,90","479,90",37,"0,00",0
17/08/2024,Creamy,Kit Calming Cream + Gel de Limpeza,"150,00","114,90",23,"0,00",0
17/08/2024,CARE Natural Beauty,Care Natural Beauty Light Cream Vitamina C e Eye Sérum (3 produtos),"1099,90","669,90",39,"0,00",0
17/08/2024,CARE Natural Beauty,Care Natural Beauty Skindrops Filler Eye Lift Cleansing Foam e Beauty Rich Cream (4 produtos),"1589,90","979,90",38,"0,00",0
17/08/2024,Vasso,"Balsamo After Shave Cream Cologne Kick Start, Evolution Men Creative, 330ml","260,50","182,35",30,"0,00",0
17/08/2024,Lakma,Kit Limpeza De Pele Skin Care-DivaSkin,"239,00","129,00",46,"0,00",0
17/08/2024,Vasso,"Máscara de Argila Clay Mud, Men, Tonifica Hidrata Reduz Óleo e Poluição Pele  250ML","219,77","153,84",30,"0,00",0
17/08/2024,Creamy,Kit Calming Cream Anti-Aging Redutor de Linhas e Gel de Limpeza (3 produtos),"319,90","194,90",39,"0,00",0
17/08/2024,Cosmobeauty,Kit Botuline A (2 Produtos),"489,90","449,90",8,"0,00",0
17/08/2024,Creamy,Kit Vitamina C e Watery Lotion FPS 60 (2 produtos),"289,90","174,90",40,"0,00",0
17/08/2024,Creamy,Kit Calming Cream Eye Cream Antirugas Clareador e Gel de Limpeza (3 produtos),"429,90","249,90",42,"0,00",0
17/08/2024,o Boticário,Conjunto Grandes Sucessos Feminino (6 Produtos),"725,40","720,49",1,"0,00",0
17/08/2024,Capim Clinical,Kit Vitamina C (3 Produtos),"149,99","131,99",12,"0,00",0
17/08/2024,Capim Clinical,Kit Clareador (3 Produtos),"149,99","131,99",12,"0,00",0
17/08/2024,Capim Clinical,Kit Rosa Mosqueta (5 Produtos),"215,99","177,99",18,"0,00",0
17/08/2024,Capim Clinical,Kit Ácido Hialurônico (3 Produtos),"135,99","99,90",27,"0,00",0
17/08/2024,Kelse Pro Skin,Kit Tratamento Multifuncional (6 produtos),"1599,00","1439,10",10,"0,00",0
17/08/2024,Eudora,Kit Niina Secrets Skin Cuidado Essencial (3 Produtos),"219,79","209,70",5,"0,00",0
17/08/2024,Cicatricure,Kit Eye Cream For Face Gold Lift Diurno (2 produtos),"269,90","169,90",37,"0,00",0
17/08/2024,Kelse Pro Skin,Kit Rotina para Peles Mistas a Oleosas (3 Produtos),"496,00","446,40",10,"0,00",0
17/08/2024,Creamy,Kit Duo Limpeza Antiacne (2 produtos),"259,90","145,90",44,"0,00",0
17/08/2024,Cicatricure,Kit Gold Lift Diurno Noturno e Água Micelar (3 produtos),"379,90","224,90",41,"0,00",0
17/08/2024,Labotrat,Loção Higienizadora Adstrigente Cravo 140ml Epiltrat,"24,90","22,41",10,"0,00",0
17/08/2024,Creamy,Kit B Complex Calming Limpeza Gel ( 3 produtos),"329,90","212,90",35,"0,00",0
17/08/2024,Labotrat,Loção Higienizadora Adstrigente Cravo 240ml Epiltrat,"34,90","31,41",10,"0,00",0
17/08/2024,Creamy,Kit Pele de Seda (Vitamina C + Retinol + Glicointense),"399,90","342,90",14,"0,00",0
17/08/2024,ISDIN,Kit Fusion Water 5 Stars Color Cor Negra (2 Produtos),"227,90","214,90",6,"0,00",0
17/08/2024,Creamy,Kit Ácido Tranexâmico Solução Ácido Tranexâmico Double (2 Unidades),"289,90","169,99",41,"0,00",0
17/08/2024,Eucerin,Kit Sun Anti-Pigment (3 Produtos),"559,90","542,90",3,"0,00",0
17/08/2024,Depil Bella,Maracujá - Cera Depilatória para Micro-Ondas 200g,"37,61","32,70",13,"0,00",0
17/08/2024,Depil Bella,Pétalas - Cera Depilatória para Micro-Ondas 100g,"28,69","24,95",13,"0,00",0
17/08/2024,"Quem Disse, Berenice?","Kit Quem Disse, Berenice? Skin.q Cuidados Noturnos (3 Produtos)","224,70","180,70",20,"0,00",0
17/08/2024,Beleza na Web,Kit Elseve L'Oréal Paris Cachos Longos dos Sonhos & Garnier Uniform & Matte Vitamina C (4 Produtos),"180,60","149,60",17,"0,00",0
17/08/2024,Payot,Kit Proteção Noturna Retinol  (3 produtos),"429,90","189,90",56,"0,00",0
17/08/2024,"Quem Disse, Berenice?","Kit Quem Disse, Berenice? Skin.q Pele Revitalizada (4 Produtos)","434,60","420,60",3,"0,00",0
17/08/2024,ISDIN,Kit Tratamento A.G.E. Reverse & Proteção Pele Clara (2 Produtos),"554,90","551,90",1,"0,00",0
17/08/2024,Payot,Kit Proteção Diurna Retinol (3 produtos),"429,90","189,90",56,"0,00",0
17/08/2024,ISDIN,Kit Fusion Water 5 Stars Color Cor Clara (2 Produtos),"236,90","218,90",8,"0,00",0
17/08/2024,Aromá,Kit Água Floral de Rosas 120 ml + Óleo Corporal Natural de Bacaba 120ml,"115,89","65,99",43,"0,00",0
17/08/2024,Creamy,Kit Mandélico Vitamina C e B Complex (3 produtos),"479,90","279,99",42,"0,00",0
17/08/2024,Beleza na Web,Kit L'Oréal Paris Revitalift UV Defender Elseve Cachos (3 Produtos),"166,70","160,70",4,"0,00",0
17/08/2024,Depil Bella,ÓLEO HIDRATANTE REMOVEDOR ALGODÃO DEPIL BELLA,"52,90","35,90",32,"0,00",0
17/08/2024,"Quem Disse, Berenice?",Combo Skin.q (4 itens) QDB,"384,60","370,60",4,"0,00",0
17/08/2024,Beleza na Web,Kit Garnier Uniform & Maybelline Superstay Matte Ink 15 (3 Produtos),"187,70","166,70",11,"0,00",0
17/08/2024,"Quem Disse, Berenice?","Kit Quem Disse, Berenice? Limpeza e Cuidados Noturnos (3 Produtos)","226,70","182,70",19,"0,00",0
17/08/2024,Clarins,Kit Multi-Active para Peles Oleosas (3 Produtos),"976,70","956,70",2,"0,00",0
17/08/2024,"Quem Disse, Berenice?","Kit Quem Disse, Berenice? Make para Brilhar (2 Produtos)","217,80","157,80",28,"0,00",0
17/08/2024,DivaSkin,Kit Limpeza De Pele Profissional (5 Produtos),"242,00","149,90",38,"50,00",1
17/08/2024,"Quem Disse, Berenice?","Kit Quem Disse, Berenice? Skin.q Pele Revitalizada (3 Produtos)","272,70","199,60",27,"0,00",0
17/08/2024,Beleza na Web,Kit Garnier Uniform & Maybelline Superstay Matte Ink 20 (3 Produtos),"186,70","165,70",11,"0,00",0
17/08/2024,Beleza na Web,Kit Garnier Uniform & Matte Vitamina C & Elseve L'Oréal Paris Cachos Longos dos Sonhos (4 Produtos),"177,60","144,60",19,"0,00",0
17/08/2024,Lakma,Kit Limpeza de Pele (5 Produtos),"306,00","244,80",20,"50,00",1
17/08/2024,L'Oréal Paris,Revitalift Hialurônico Diurno FPS 20 - Creme Facial Redutor de Linhas 25g,"46,90","30,90",34,"48,00",163
17/08/2024,Estée Lauder,Revitalizing Supreme+ - Creme Facial 50ml,"689,00","668,90",3,"0,00",0
17/08/2024,Bel Col,Solectiv Creme Antirrugas FPS 40 - Protetor Solar Facial 40g,"135,45","121,90",10,"0,00",0
17/08/2024,Clinique,Moisture Surge™ FPS 25 - Hidratante em Creme Ultra-Leve Facial 50ml,"398,90","358,90",10,"23,00",3
17/08/2024,La Roche-Posay,Anthelios Ultra Cover Cor Clara FPS 60 - Protetor Solar Facial Com Cor 30g,"89,90","68,90",23,"44,00",41
17/08/2024,Bioderma,Photoderm M Foncee FPS50+ 3.0 - Protetor Solar Facial com Cor 40ml,"125,90","75,90",40,"39,00",27
17/08/2024,La Roche-Posay,Anthelios Ultra Cover Cor 2.0 FPS 60 - Protetor Solar Facial Com Cor 30g,"89,90","79,90",11,"44,00",41
17/08/2024,Pink Cheeks,Pink Stick 5KM FPS 90 - Protetor Solar Facial 14g,"119,90","89,90",25,"48,00",281
17/08/2024,ISDIN,Fusion Water 5 Stars FPS50 Color Escura  - Protetor Solar Facial com Cor 50ml,"118,90","96,90",19,"49,00",856
17/08/2024,Bioderma,Photoderm Cover Touch FPS 50+ 2.0 - Protetor Solar Facial 40ml,"125,90","112,90",10,"41,00",73
17/08/2024,Sunmax,Intense FPS60 - Protetor Solar Facial 120g,"113,90","101,90",11,"50,00",5
17/08/2024,Darrow,Actine FPS 30 - Protetor Solar Facial 120g,"99,90","93,90",6,"42,00",71
17/08/2024,Mantecorp,Episol Color Tom 5 Negro FPS 70 - Protetor Solar Facial com Cor 40ml,"94,90","83,90",12,"45,00",81
17/08/2024,L'Oréal Paris,UV Defender Antioleosidade FPS 60 Clara - Protetor Solar Facial 40g,"62,90","42,90",32,"49,00",463
17/08/2024,Avène,Cleanance UV FPS70 Tom 2 Médio - Protetor Solar Facial 40g,"85,90","70,90",17,"47,00",3
17/08/2024,Bioderma,Photoderm Cover Touch Mineral FPS50+ 1.0 - Protetor Solar Facial com Cor 40g,"125,90","92,99",26,"41,00",72
17/08/2024,Vichy,UV-Age Daily Cor Escura 5.0 FPS 60 - Protetor Solar Facial 40g,"129,90","62,90",52,"43,00",12
17/08/2024,Adcos,Fotoproteção Diária Fluid Peach FPS70 - Protetor Solar Facial com Cor 40ml,"200,00","149,00",26,"43,00",3
17/08/2024,Mantecorp,Episol Sec Oc FPS 60 Médio - Protetor Solar Facial com Cor 60ml,"94,90","88,90",6,"36,00",16
17/08/2024,Avène,Mat Perfect Fluido Clareador FPS70 Médio - Protetor Solar Facial com Cor 40g,"104,90","93,90",10,"47,00",21
17/08/2024,Bioderma,Photoderm Cover Touch Mineral FPS50+ 4.0 - Protetor Solar Facial com Cor 40g,"125,90","109,90",13,"41,00",73
17/08/2024,Avène,Cleanance UV FPS70 Tom 2 Médio - Protetor Solar Facial 40g,"85,90","70,90",17,"47,00",3
17/08/2024,La Roche-Posay,Anthelios Ultra Cover Cor 4.0 FPS 60 - Protetor Solar Facial Com Cor 30g,"89,90","79,90",11,"44,00",41
17/08/2024,Vichy,UV-Age Daily Cor Escura 5.0 FPS 60 - Protetor Solar Facial 40g,"129,90","62,90",52,"43,00",12
17/08/2024,Adcos,Fotoproteção Diária Fluid Peach FPS70 - Protetor Solar Facial com Cor 40ml,"200,00","149,00",26,"43,00",3
17/08/2024,Neutrogena,Sun Fresh Derm Care FPS70 sem Cor - Protetor Solar Facial 40g,"65,90","61,90",6,"40,00",4
17/08/2024,Avène,Cleanance UV FPS70 Tom 1 Claro - Protetor Solar Facial 40g,"85,90","72,90",15,"47,00",3
17/08/2024,Vichy,Purify Cor Média FPS 70 - Protetor Solar Facial 40g,"109,90","100,90",8,"46,00",16
17/08/2024,La Roche-Posay,Anthelios Ultra Cover Cor 6.0 FPS 60 - Protetor Solar Facial Com Cor 30g,"89,90","64,90",28,"44,00",41
17/08/2024,Vichy,Purify Cor Clara FPS 70 - Protetor Solar Facial 40g,"109,90","98,90",10,"46,00",16
17/08/2024,Vichy,V Capital Soileil Hydra-Matte FPS50 5.0 - Protetor Solar Facial com Cor 30g,"74,90","42,90",43,"42,00",9
17/08/2024,Garnier,SkinAtive Uniform & Matte Vitamina C FPS 30 - Protetor Hidratante Facial 15g,"30,90","27,90",10,"49,00",1083
17/08/2024,Avène,Cleanance UV FPS70 Tom 3 Médio Escuro - Protetor Solar Facial 40g,"85,90","80,90",6,"47,00",3
17/08/2024,Mantecorp,Epidrat Calm B5  - Hidratante Reparador Facial 50ml,"94,90","79,90",16,"49,00",56
17/08/2024,Bioderma,Photoderm Antioleosidade FPS 70 3 Médio - Protetor Solar Facial com Cor 40g,"88,90","78,90",11,"30,00",2
17/08/2024,Adcos,Fotoproteção Diária Fluid Mineral FPS 50 Incolor - Protetor Solar Facial 40ml,"229,36","167,44",27,"0,00",0
17/08/2024,Lancôme,Hydra Zen Glow - Hidratante Facial 50ml,"498,90","403,90",19,"46,00",7
17/08/2024,"Quem Disse, Berenice?","Quem Disse, Berenice? Skin.q Delícia FPS 70 Cor 01 - Protetor Solar Facial 40ml","64,90","51,90",20,"0,00",0
17/08/2024,"Quem Disse, Berenice?","Quem Disse, Berenice? Skin.q Delícia FPS 70 Cor 03 - Protetor Solar Facial 40ml","64,90","51,90",20,"0,00",0
17/08/2024,L'Oréal Paris,UV Defender Antioleosidade FPS 60 Escura - Protetor Solar Facial 40g,"56,12","40,25",28,"49,00",463
17/08/2024,"Quem Disse, Berenice?","Quem Disse, Berenice? Skin.q Delícia FPS 70 - Protetor Solar Facial 40ml","64,90","51,90",20,"0,00",0
17/08/2024,Bioderma,Photoderm Nude Touch FPS 50+ 1.0 - Protetor Solar Facial com Cor 40ml,"125,90","102,90",18,"44,00",71
17/08/2024,Bioderma,Photoderm Nude Touch FPS50+ 3.0 - Protetor Solar Facial com Cor 40ml,"125,90","110,90",12,"44,00",71
17/08/2024,Bioderma,Photoderm Nude Touch FPS 50+ 4.0 - Protetor Solar Facial com Cor 40ml,"125,90","89,90",29,"44,00",71
17/08/2024,Pink Cheeks,Pink Stick 21KM FPS 90 - Protetor Solar com Cor 14g,"119,90","96,90",19,"48,00",281
17/08/2024,NeoStrata,Minesol Oil Control FPS 70 Pele Morena - Protetor Solar com Cor 40g,"103,90","87,90",15,"48,00",23
17/08/2024,Australian Gold,FPS 60 Cor 01 - Protetor Solar com Cor 40g,"75,90","43,90",42,"40,00",13
17/08/2024,Pink Cheeks,Pink Stick 15KM FPS 90 - Protetor Solar com Cor 14g,"119,90","93,90",22,"48,00",281
17/08/2024,Pink Cheeks,Pink Stick 10KM FPS 90 - Protetor Solar com Cor 14g,"119,90","95,90",20,"48,00",281
17/08/2024,Pink Cheeks,Pro Stick FPS96 Pro20 - Protetor Solar em Bastão com Cor 14g,"119,90","97,90",18,"46,00",16
17/08/2024,NeoStrata,Minesol Antioxidante FPS 70 - Protetor Solar 200ml,"159,90","134,90",16,"50,00",1
17/08/2024,Sunmax,Sensitive FPS 50 - Protetor Solar 160ml,"208,90","149,90",28,"43,00",4
17/08/2024,La Roche-Posay,Anthelios Airlicium FPS80 Cor 2.0 - Protetor Solar com Cor 40g,"99,90","74,90",25,"37,00",3
17/08/2024,NeoStrata,Minesol Oil Control FPS 70 Pele Negra - Protetor Solar com Cor 40g,"103,90","88,90",14,"48,00",23
17/08/2024,Cosmobeauty,Blur HD FPS 60 PPD 25 Chocolate - Protetor Solar com Cor 50g,"229,99","194,99",15,"50,00",2
17/08/2024,Pink Cheeks,Pink Stick 80KM FPS 90 - Protetor Solar com Cor 14g,"119,90","91,90",23,"48,00",281
17/08/2024,La Roche-Posay,Anthelios Airlicium FPS80 Cor 3.0 - Protetor Solar com Cor 40g,"99,90","83,90",16,"37,00",3
17/08/2024,Cosmobeauty,Blur O3 FPS 95 PPD 50 Bege Médio - Protetor Solar com Cor 50g,"249,99","195,99",22,"50,00",1
17/08/2024,Pink Cheeks,Pink Stick 100KM FPS 90 - Protetor Solar com Cor 14g,"119,90","80,90",33,"48,00",281
17/08/2024,Pink Cheeks,Pro Stick FPS96 Pro30 - Protetor Solar em Bastão com Cor 14g,"119,90","97,90",18,"46,00",16
17/08/2024,Anasol,Multifunção FPS 60 Base Média - Protetor Solar com Cor 60g,"73,90","72,90",1,"50,00",13
17/08/2024,Cosmobeauty,Blur O3 FPS 95 PPD 50 Natural - Protetor Solar com Cor 50g,"249,99","195,99",22,"50,00",1
17/08/2024,Sunmax,Sensitive FPS 30 - Protetor Solar 60ml,"76,86","59,90",22,"42,00",5
17/08/2024,La Roche-Posay,Anthelios Airlicium FPS80 Cor 6.0 - Protetor Solar com Cor 40g,"99,90","67,90",32,"37,00",3
17/08/2024,Australian Gold,FPS 60 Cor 02 - Protetor Solar com Cor 40g,"75,90","40,90",46,"40,00",13
17/08/2024,Vichy,Capital Soleil FPS60 Cor 1.0 - Protetor Solar com Cor 40g,"99,90","71,90",28,"20,00",2
17/08/2024,Vichy,Capital Soleil FPS60 Cor 3.0 - Protetor Solar com Cor 40g,"99,90","66,90",33,"20,00",2
17/08/2024,Pink Cheeks,Pro Stick FPS96 Pro50 - Protetor Solar em Bastão com Cor 14g,"119,90","93,90",22,"46,00",16
17/08/2024,Vichy,Capital Soleil FPS60 Cor 4.0 - Protetor Solar com Cor 40g,"99,90","76,90",23,"20,00",2
17/08/2024,Vichy,Capital Soleil FPS60 Cor 5.0 - Protetor Solar com Cor 40g,"99,90","61,90",38,"20,00",2
17/08/2024,Cosmobeauty,Stick Blur FPS 75 PPD 25 Natural - Base em Bastão 18g,"199,99","154,99",23,"0,00",0
17/08/2024,Cosmobeauty,Blur D FPS 99 PPD 34 Bege Médio - Protetor Solar com Cor 50g,"249,99","199,99",20,"0,00",0
17/08/2024,Cosmobeauty,Blur HD FPS 60 PPD 25 Bege - Protetor Solar com Cor 50g,"229,99","194,99",15,"50,00",2
17/08/2024,Samana,Blur Shade FPS75 Natural - Protetor Solar com Cor 50g,"219,99","194,99",11,"0,00",0
17/08/2024,Vichy,Capital Soleil Hydra-Matte FPS 50 Cor 6.0 - Protetor Solar 30g,"74,90","57,90",23,"0,00",0
17/08/2024,Cosmobeauty,Blur HD FPS 60 PPD 25 Natural - Protetor Solar com Cor 50g,"229,99","194,99",15,"50,00",2
17/08/2024,Libbs,CT-Amina - Creme Uniformizante 15g,"184,22","115,17",37,"50,00",2
17/08/2024,Cosmobeauty,Blur O3 FPS 95 PPD 50 Bronze - Protetor Solar com Cor 50g,"249,99","199,99",20,"50,00",1
17/08/2024,Anasol,FPS 30 Base Média - Protetor Solar com Cor 60g,"59,90","52,90",12,"20,00",1
17/08/2024,Cosmobeauty,Blur O3 FPS 95 PPD 50 Chocolate - Protetor Solar com Cor 50g,"249,99","195,99",22,"50,00",1
17/08/2024,Cosmobeauty,Blur M FPS 75 PPD 30 Chocolate - Protetor Solar com Cor 50g,"329,99","182,99",45,"0,00",0
17/08/2024,Cosmobeauty,Blur M FPS 75 PPD 30 Bege - Protetor Solar com Cor 50g,"349,90","209,90",40,"0,00",0
17/08/2024,Cosmobeauty,Blur M FPS 75 PPD 30 Natural - Protetor Solar com Cor 50g,"349,90","209,32",40,"0,00",0
17/08/2024,Cosmobeauty,Blur M FPS 75 PPD 30 Bronze - Protetor Solar com Cor 50g,"349,90","209,90",40,"0,00",0
17/08/2024,Adcos,Fotoproteção Diária com Ácido Hialurônico FPS50 Translúcido - Pó Compacto 11g,"249,00","248,90",0,"50,00",65
17/08/2024,Estée Lauder,Double Wear 3C Medium - Corretivo Facial 7ml,"279,00","278,90",0,"50,00",1
17/08/2024,Estée Lauder,Double Wear 2W Light Medium - Corretivo Facial 7ml,"279,00","214,90",23,"50,00",1
17/08/2024,Estée Lauder,DoubleWear 3N Medium - Corretivo Facial 7ml,"279,00","268,90",4,"50,00",1
17/08/2024,Estée Lauder,Double Wear 2C Light Medium - Corretivo Facial 7ml,"279,00","192,90",31,"50,00",1
17/08/2024,Estée Lauder,Double Wear 1W Light Warm - Corretivo Facial 7ml,"279,00","241,90",13,"50,00",1
17/08/2024,Depil Bella,Chocolate Branco - Cera Depilatória para Micro-Ondas 200g,"37,61","32,70",13,"0,00",0
17/08/2024,Estée Lauder,Double Wear 4C Medium Deep - Corretivo Facial 7ml,"279,00","192,90",31,"50,00",1
